Nombre,prueba,tipo,Hora de inserción,Tamaño Total copiado,Total de ficheros copiados,Ficheros borrados,Pago,Cobró,Comentario
,Miércoles 25 de Enero,,,,,,,,
,   52  Dispositivos,,,,,,,,
,   474.1 GB,,,,,,,,
,   1015 ficheros,,,,,,,,
,   $3018,,,,,,,,
Nombre de Dispositivo,,Tipo,Hora de inserción,Tamaño Total copiado,Total de ficheros copiados,Ficheros borrados,Pago,Cobró,Comentario
,6x01 - ! La Isla De Las Tentaciones - 6x01 {23-01-2023}.mp4,921MB,04:04:49 ,O:\La Isla De Las Tentaciones (2022) Temp. 6\6x01 - ! La Isla De Las Tentaciones - 6x01 {23-01-2023}.mp4,,,,,
,! La Casa De Los Famosos 3 Programa 5 [23 01 2023] [MP4].mp4,913MB,04:03:32 ,O:\! La Casa De Los Famosos 3 Programa 5 [23 01 2023] [MP4].mp4,,,,,
,Cabo Capt-62 {17-01-2023}.mp4,448MB,04:01:54 ,"O:\CABO,\Cabo Capt-62 {17-01-2023}.mp4",,,,,
,Cabo Capt-63 {18-01-2023}.mp4,447MB,04:02:09 ,"O:\CABO,\Cabo Capt-63 {18-01-2023}.mp4",,,,,
,Cabo Capt-66 {23-01-2023}.mp4,357MB,04:02:04 ,"O:\CABO,\Cabo Capt-66 {23-01-2023}.mp4",,,,,
,3x59 - La Reina del Sur (Mexico).mp4,189MB,04:02:35 ,O:\LA REYNA DEL SUR 3\3x59 - La Reina del Sur (Mexico).mp4,,,,,
,3x57 - La Reina del Sur (Mexico).mp4,185MB,04:02:38 ,O:\LA REYNA DEL SUR 3\3x57 - La Reina del Sur (Mexico).mp4,,,,,
,3x60 - La Reina del Sur (Mexico) FIN.mp4,183MB,04:02:40 ,O:\LA REYNA DEL SUR 3\3x60 - La Reina del Sur (Mexico) FIN.mp4,,,,,
,3x58 - La Reina del Sur (Mexico).mp4,181MB,04:02:42 ,O:\LA REYNA DEL SUR 3\3x58 - La Reina del Sur (Mexico).mp4,,,,,
,6x00 - ! LIDLT01 Rumbo a la isla de las tentaciones Capitulo 1 {18-01-2023}.mp4,177MB,04:05:06 ,O:\La Isla De Las Tentaciones (2022) Temp. 6\6x00 - ! LIDLT01 Rumbo a la isla de las tentaciones Capitulo 1 {18-01-2023}.mp4,,,,,
,Cabo Capt-65 {20-01-2023}.mp4,168MB,04:02:18 ,"O:\CABO,\Cabo Capt-65 {20-01-2023}.mp4",,,,,
,058 - Cabo (Mexico).mp4,165MB,04:02:20 ,"O:\CABO,\058 - Cabo (Mexico).mp4",,,,,
,060 - Cabo (Mexico).mp4,163MB,04:02:24 ,"O:\CABO,\060 - Cabo (Mexico).mp4",,,,,
,057 - Cabo (Mexico).mp4,160MB,04:02:27 ,"O:\CABO,\057 - Cabo (Mexico).mp4",,,,,
,Cabo Capt-64 {19-01-2023}.mp4,159MB,04:02:22 ,"O:\CABO,\Cabo Capt-64 {19-01-2023}.mp4",,,,,
,Cabo Capt-61 {16-01-2023}.mp4,159MB,04:02:31 ,"O:\CABO,\Cabo Capt-61 {16-01-2023}.mp4",,,,,
,059 - Cabo (Mexico).mp4,158MB,04:02:29 ,"O:\CABO,\059 - Cabo (Mexico).mp4",,,,,
,Cabo Capt-67 {24-01-2023}.mp4,156MB,04:02:15 ,"O:\CABO,\Cabo Capt-67 {24-01-2023}.mp4",,,,,
,056 - Cabo (Mexico).mp4,155MB,04:02:33 ,"O:\CABO,\056 - Cabo (Mexico).mp4",,,,,
ANITA (N:),,Memoria 128 GB,15:55,10.3 GB,28 ficheros,0 ficheros,$92,,""""""
,Nombre de Fichero,Tamaño,Hora de copia,Ruta donde se copió,,,,,
,6x00 - ! LIDLT01 Rumbo a la isla de las tentaciones Capitulo 0 {17-01-2023}.mp4,1.6GB,04:06:13 ,N:\La Isla De Las Tentaciones (2022) Temp. 6\6x00 - ! LIDLT01 Rumbo a la isla de las tentaciones Capitulo 0 {17-01-2023}.mp4,,,,,
,6x01 - ! La Isla De Las Tentaciones - 6x01 {23-01-2023}.mp4,921MB,04:07:10 ,N:\La Isla De Las Tentaciones (2022) Temp. 6\6x01 - ! La Isla De Las Tentaciones - 6x01 {23-01-2023}.mp4,,,,,
,S02E06.mkv,868MB,03:59:30 ,N:\Novelas\[ESTRENO] Pico De Neblina\S02E06.mkv,,,,,
,S02E04.mkv,832MB,03:58:42 ,N:\Novelas\[ESTRENO] Pico De Neblina\S02E04.mkv,,,,,
,S02E08.mkv,817MB,04:00:40 ,N:\Novelas\[ESTRENO] Pico De Neblina\S02E08.mkv,,,,,
,S02E07.mkv,743MB,04:00:07 ,N:\Novelas\[ESTRENO] Pico De Neblina\S02E07.mkv,,,,,
,S02E05.mkv,685MB,03:59:10 ,N:\Novelas\[ESTRENO] Pico De Neblina\S02E05.mkv,,,,,
,"Cuanta Más Vida, Mejor Capt-33 {19-01-2023}.mp4",233MB,04:01:29 ,"N:\Novelas\Cuanta mas Vidas Mejor 30\Cuanta Más Vida, Mejor Capt-33 {19-01-2023}.mp4",,,,,
,"Cuanta Más Vida, Mejor Capt-35 {20-01-2023}.mp4",233MB,04:01:55 ,"N:\Novelas\Cuanta mas Vidas Mejor 30\Cuanta Más Vida, Mejor Capt-35 {20-01-2023}.mp4",,,,,
,"Cuanta Más Vida, Mejor Capt-34 {19-01-2023}.mp4",225MB,04:01:37 ,"N:\Novelas\Cuanta mas Vidas Mejor 30\Cuanta Más Vida, Mejor Capt-34 {19-01-2023}.mp4",,,,,
,"Cuanta Más Vida, Mejor Capt-31 {16-01-2023}.mp4",223MB,04:01:04 ,"N:\Novelas\Cuanta mas Vidas Mejor 30\Cuanta Más Vida, Mejor Capt-31 {16-01-2023}.mp4",,,,,
,"Cuanta Más Vida, Mejor Capt-37 {24-01-2023}.mp4",220MB,04:02:11 ,"N:\Novelas\Cuanta mas Vidas Mejor 30\Cuanta Más Vida, Mejor Capt-37 {24-01-2023}.mp4",,,,,
,"Cuanta Más Vida, Mejor Capt-32 {17-01-2023}.mp4",219MB,04:01:11 ,"N:\Novelas\Cuanta mas Vidas Mejor 30\Cuanta Más Vida, Mejor Capt-32 {17-01-2023}.mp4",,,,,
,La mujer del diablo 3 Capt-10 {22-01-2023}.mp4,218MB,03:58:35 ,N:\Novelas\(Estreno) La Mujer del Diablo (Mexico)\La mujer del diablo 3 Capt-10 {22-01-2023}.mp4,,,,,
,"Cuanta Más Vida, Mejor Capt-36 {23-01-2023}.mp4",218MB,04:02:05 ,"N:\Novelas\Cuanta mas Vidas Mejor 30\Cuanta Más Vida, Mejor Capt-36 {23-01-2023}.mp4",,,,,
,016 - La Mujer del Diablo (Mexico).mp4,217MB,03:57:02 ,N:\Novelas\(Estreno) La Mujer del Diablo (Mexico)\016 - La Mujer del Diablo (Mexico).mp4,,,,,
,014 - La Mujer del Diablo (Mexico).mp4,217MB,03:56:57 ,N:\Novelas\(Estreno) La Mujer del Diablo (Mexico)\014 - La Mujer del Diablo (Mexico).mp4,,,,,
,La mujer del diablo 3 Capt-7 {22-01-2023}.mp4,212MB,03:58:07 ,N:\Novelas\(Estreno) La Mujer del Diablo (Mexico)\La mujer del diablo 3 Capt-7 {22-01-2023}.mp4,,,,,
,La mujer del diablo 3 Capt-6 {22-01-2023}.mp4,202MB,03:58:04 ,N:\Novelas\(Estreno) La Mujer del Diablo (Mexico)\La mujer del diablo 3 Capt-6 {22-01-2023}.mp4,,,,,
,La mujer del diablo 3 Capt-4 {22-01-2023}.mp4,199MB,03:57:42 ,N:\Novelas\(Estreno) La Mujer del Diablo (Mexico)\La mujer del diablo 3 Capt-4 {22-01-2023}.mp4,,,,,
,La mujer del diablo 3 Capt-9 {22-01-2023}.mp4,191MB,03:58:21 ,N:\Novelas\(Estreno) La Mujer del Diablo (Mexico)\La mujer del diablo 3 Capt-9 {22-01-2023}.mp4,,,,,
,La mujer del diablo 3 Capt-8 {22-01-2023}.mp4,183MB,03:58:14 ,N:\Novelas\(Estreno) La Mujer del Diablo (Mexico)\La mujer del diablo 3 Capt-8 {22-01-2023}.mp4,,,,,
,La mujer del diablo 3 Capt-3 {22-01-2023}.mp4,181MB,03:57:37 ,N:\Novelas\(Estreno) La Mujer del Diablo (Mexico)\La mujer del diablo 3 Capt-3 {22-01-2023}.mp4,,,,,
,La mujer del diablo 3 Capt-2 {22-01-2023}.mp4,179MB,03:57:22 ,N:\Novelas\(Estreno) La Mujer del Diablo (Mexico)\La mujer del diablo 3 Capt-2 {22-01-2023}.mp4,,,,,
,6x00 - ! LIDLT01 Rumbo a la isla de las tentaciones Capitulo 1 {18-01-2023}.mp4,177MB,04:07:05 ,N:\La Isla De Las Tentaciones (2022) Temp. 6\6x00 - ! LIDLT01 Rumbo a la isla de las tentaciones Capitulo 1 {18-01-2023}.mp4,,,,,
,La mujer del diablo 3 Capt-1 {22-01-2023}.mp4,175MB,03:57:18 ,N:\Novelas\(Estreno) La Mujer del Diablo (Mexico)\La mujer del diablo 3 Capt-1 {22-01-2023}.mp4,,,,,
,La mujer del diablo 3 Capt-5 {22-01-2023}.mp4,162MB,03:57:59 ,N:\Novelas\(Estreno) La Mujer del Diablo (Mexico)\La mujer del diablo 3 Capt-5 {22-01-2023}.mp4,,,,,
,015 - La Mujer del Diablo (Mexico).mp4,2MB,03:57:01 ,N:\Novelas\(Estreno) La Mujer del Diablo (Mexico)\015 - La Mujer del Diablo (Mexico).mp4,,,,,
YOA (M:),,Memoria 16 GB,15:49,8.6 GB,30 ficheros,19 ficheros,$89,,""""""
,Nombre de Fichero,Tamaño,Hora de copia,Ruta donde se copió,,,,,
,6x00 - ! LIDLT01 Rumbo a la isla de las tentaciones Capitulo 0 {17-01-2023}.mp4,1.6GB,04:10:24 ,M:\La Isla De Las Tentaciones (2022) Temp. 6\6x00 - ! LIDLT01 Rumbo a la isla de las tentaciones Capitulo 0 {17-01-2023}.mp4,,,,,
,6x01 - ! La Isla De Las Tentaciones - 6x01 {23-01-2023}.mp4,921MB,04:16:04 ,M:\La Isla De Las Tentaciones (2022) Temp. 6\6x01 - ! La Isla De Las Tentaciones - 6x01 {23-01-2023}.mp4,,,,,
,001 - Topissima (Brasil) portugues.mp4,358MB,04:01:22 ,M:\(Estreno) Topissima (Brasil)\001 - Topissima (Brasil) portugues.mp4,,,,,
,002 - Topissima (Brasil).mp4,341MB,04:02:34 ,M:\(Estreno) Topissima (Brasil)\002 - Topissima (Brasil).mp4,,,,,
,010 - Topissima (Brasil).mp4,306MB,04:09:16 ,M:\(Estreno) Topissima (Brasil)\010 - Topissima (Brasil).mp4,,,,,
,008 - Topissima (Brasil).mp4,283MB,04:07:34 ,M:\(Estreno) Topissima (Brasil)\008 - Topissima (Brasil).mp4,,,,,
,006 - Topissima (Brasil).mp4,282MB,04:05:45 ,M:\(Estreno) Topissima (Brasil)\006 - Topissima (Brasil).mp4,,,,,
,009 - Topissima (Brasil).mp4,275MB,04:08:27 ,M:\(Estreno) Topissima (Brasil)\009 - Topissima (Brasil).mp4,,,,,
,006 - Mas Alla de la Ilusion (Brasil).mp4,264MB,03:57:53 ,M:\(Estreno) Mas Alla de la Ilusion (Brasil)\006 - Mas Alla de la Ilusion (Brasil).mp4,,,,,
,007 - Topissima (Brasil).mp4,260MB,04:06:36 ,M:\(Estreno) Topissima (Brasil)\007 - Topissima (Brasil).mp4,,,,,
,005 - Topissima (Brasil).mp4,252MB,04:04:59 ,M:\(Estreno) Topissima (Brasil)\005 - Topissima (Brasil).mp4,,,,,
,007 - Mas Alla de la Ilusion (Brasil).mp4,237MB,03:58:39 ,M:\(Estreno) Mas Alla de la Ilusion (Brasil)\007 - Mas Alla de la Ilusion (Brasil).mp4,,,,,
,004 - Topissima (Brasil).mp4,236MB,04:04:21 ,M:\(Estreno) Topissima (Brasil)\004 - Topissima (Brasil).mp4,,,,,
,"Cuanta Más Vida, Mejor Capt-35 {20-01-2023}.mp4",233MB,03:52:37 ,"M:\(Estreno) Cuanta mas Vida, Mejor (Solo se Vive dos Veces) (Brasil)\Cuanta Más Vida, Mejor Capt-35 {20-01-2023}.mp4",,,,,
,003 - Topissima (Brasil).mp4,231MB,04:03:35 ,M:\(Estreno) Topissima (Brasil)\003 - Topissima (Brasil).mp4,,,,,
,010 - Mas Alla de la Ilusion (Brasil).mp4,222MB,04:00:41 ,M:\(Estreno) Mas Alla de la Ilusion (Brasil)\010 - Mas Alla de la Ilusion (Brasil).mp4,,,,,
,"Cuanta Más Vida, Mejor Capt-37 {24-01-2023}.mp4",220MB,03:51:20 ,"M:\(Estreno) Cuanta mas Vida, Mejor (Solo se Vive dos Veces) (Brasil)\Cuanta Más Vida, Mejor Capt-37 {24-01-2023}.mp4",,,,,
,"Cuanta Más Vida, Mejor Capt-36 {23-01-2023}.mp4",218MB,03:50:29 ,"M:\(Estreno) Cuanta mas Vida, Mejor (Solo se Vive dos Veces) (Brasil)\Cuanta Más Vida, Mejor Capt-36 {23-01-2023}.mp4",,,,,
,002 - Mas Alla de la Ilusion (Brasil).mp4,217MB,03:55:21 ,M:\(Estreno) Mas Alla de la Ilusion (Brasil)\002 - Mas Alla de la Ilusion (Brasil).mp4,,,,,
,005 - Mas Alla de la Ilusion (Brasil).mp4,214MB,03:57:12 ,M:\(Estreno) Mas Alla de la Ilusion (Brasil)\005 - Mas Alla de la Ilusion (Brasil).mp4,,,,,
,008 - Mas Alla de la Ilusion (Brasil).mp4,209MB,03:59:23 ,M:\(Estreno) Mas Alla de la Ilusion (Brasil)\008 - Mas Alla de la Ilusion (Brasil).mp4,,,,,
,009 - Mas Alla de la Ilusion (Brasil).mp4,206MB,04:00:03 ,M:\(Estreno) Mas Alla de la Ilusion (Brasil)\009 - Mas Alla de la Ilusion (Brasil).mp4,,,,,
,003 - Mas Alla de la Ilusion (Brasil).mp4,200MB,03:56:01 ,M:\(Estreno) Mas Alla de la Ilusion (Brasil)\003 - Mas Alla de la Ilusion (Brasil).mp4,,,,,
,004 - Mas Alla de la Ilusion (Brasil).mp4,191MB,03:56:37 ,M:\(Estreno) Mas Alla de la Ilusion (Brasil)\004 - Mas Alla de la Ilusion (Brasil).mp4,,,,,
,6x00 - ! LIDLT01 Rumbo a la isla de las tentaciones Capitulo 1 {18-01-2023}.mp4,177MB,04:15:25 ,M:\La Isla De Las Tentaciones (2022) Temp. 6\6x00 - ! LIDLT01 Rumbo a la isla de las tentaciones Capitulo 1 {18-01-2023}.mp4,,,,,
,001 - Mas Alla de la Ilusion (Brasil).mp4,169MB,03:54:50 ,M:\(Estreno) Mas Alla de la Ilusion (Brasil)\001 - Mas Alla de la Ilusion (Brasil).mp4,,,,,
,Amor Sin Igual Capt-173 {22-01-2023}.mp4,142MB,03:54:26 ,M:\Amoe sin Igual\Amor Sin Igual Capt-173 {22-01-2023}.mp4,,,,,
,Amor Sin Igual Capt-174 {24-01-2023}.mp4,131MB,03:53:21 ,M:\Amoe sin Igual\Amor Sin Igual Capt-174 {24-01-2023}.mp4,,,,,
,Amor Sin Igual Capt-172 {20-01-2023}.mp4,121MB,03:54:01 ,M:\Amoe sin Igual\Amor Sin Igual Capt-172 {20-01-2023}.mp4,,,,,
,Amor Sin Igual Capt-171 {20-01-2023}.mp4,110MB,03:53:41 ,M:\Amoe sin Igual\Amor Sin Igual Capt-171 {20-01-2023}.mp4,,,,,
NCR_8GB (I:),,Memoria 8 GB,15:43,4.2 GB,19 ficheros,21 ficheros,$0,,"""NYSAER"""
,Nombre de Fichero,Tamaño,Hora de copia,Ruta donde se copió,,,,,
,Boku no Hero Academia S01E01.mkv,256MB,03:44:35 ,I:\Boku no Hero Academia Temp.1\Boku no Hero Academia S01E01.mkv,,,,,
,Boku no Hero Academia S01E04.mkv,256MB,03:45:50 ,I:\Boku no Hero Academia Temp.1\Boku no Hero Academia S01E04.mkv,,,,,
,Boku no Hero Academia S01E06.mkv,256MB,03:46:37 ,I:\Boku no Hero Academia Temp.1\Boku no Hero Academia S01E06.mkv,,,,,
,Boku no Hero Academia S01E05.mkv,256MB,03:46:13 ,I:\Boku no Hero Academia Temp.1\Boku no Hero Academia S01E05.mkv,,,,,
,Boku no Hero Academia S01E03.mkv,256MB,03:45:25 ,I:\Boku no Hero Academia Temp.1\Boku no Hero Academia S01E03.mkv,,,,,
,Boku no Hero Academia S01E02.mkv,256MB,03:45:00 ,I:\Boku no Hero Academia Temp.1\Boku no Hero Academia S01E02.mkv,,,,,
,Boku no Hero Academia S01E12.mkv,254MB,03:48:58 ,I:\Boku no Hero Academia Temp.1\Boku no Hero Academia S01E12.mkv,,,,,
,Boku no Hero Academia S01E07.mkv,254MB,03:47:02 ,I:\Boku no Hero Academia Temp.1\Boku no Hero Academia S01E07.mkv,,,,,
,Boku no Hero Academia S01E10.mkv,254MB,03:48:10 ,I:\Boku no Hero Academia Temp.1\Boku no Hero Academia S01E10.mkv,,,,,
,Boku no Hero Academia S01E13.mkv,253MB,03:49:23 ,I:\Boku no Hero Academia Temp.1\Boku no Hero Academia S01E13.mkv,,,,,
,Boku no Hero Academia S01E09.mkv,253MB,03:47:46 ,I:\Boku no Hero Academia Temp.1\Boku no Hero Academia S01E09.mkv,,,,,
,Boku no Hero Academia S01E08.mkv,253MB,03:47:25 ,I:\Boku no Hero Academia Temp.1\Boku no Hero Academia S01E08.mkv,,,,,
,Boku no Hero Academia S01E11.mkv,253MB,03:48:33 ,I:\Boku no Hero Academia Temp.1\Boku no Hero Academia S01E11.mkv,,,,,
,Boku no Hero Academia S02e01.mkv,249MB,03:50:02 ,I:\Boku no Hero Academia Temp.2\Boku no Hero Academia S02e01.mkv,,,,,
,Boku no Hero Academia S02e02.mkv,249MB,03:50:32 ,I:\Boku no Hero Academia Temp.2\Boku no Hero Academia S02e02.mkv,,,,,
,Boku no Hero Academia S02e03.mkv,249MB,03:51:02 ,I:\Boku no Hero Academia Temp.2\Boku no Hero Academia S02e03.mkv,,,,,
,Boku no Hero Academia S02e04.mkv,198MB,03:51:32 ,I:\Boku no Hero Academia Temp.2\Boku no Hero Academia S02e04.mkv,,,,,
,Boku no Hero Academia S01E14.mp4,131MB,03:49:49 ,I:\Boku no Hero Academia Temp.1\Boku no Hero Academia S01E14.mp4,,,,,
,Boku No Hero Academia [Temp 2][2017][Dual Audio].JPG,33KB,03:50:01 ,I:\Boku no Hero Academia Temp.2\Boku No Hero Academia [Temp 2][2017][Dual Audio].JPG,,,,,
"Nysaer Galaxy S7 (Samsung Electronics Co., Ltd. SM-G930U)",,Celular,15:43,756 MB,17 ficheros,1 fichero,$0,,"""NYSAER"""
,Nombre de Fichero,Tamaño,Hora de copia,Ruta donde se copió,,,,,
,Seis Manos - 1x05.mp4,99MB,03:46:44 ,\Phone\(_I_)\Seis Manos Temp. 1\Seis Manos - 1x05.mp4,,,,,
,Seis Manos - 1x03.mp4,97MB,03:46:51 ,\Phone\(_I_)\Seis Manos Temp. 1\Seis Manos - 1x03.mp4,,,,,
,Seis Manos - 1x06.mp4,97MB,03:46:41 ,\Phone\(_I_)\Seis Manos Temp. 1\Seis Manos - 1x06.mp4,,,,,
,Seis Manos - 1x01.mp4,95MB,03:46:58 ,\Phone\(_I_)\Seis Manos Temp. 1\Seis Manos - 1x01.mp4,,,,,
,Seis Manos - 1x02.mp4,95MB,03:46:54 ,\Phone\(_I_)\Seis Manos Temp. 1\Seis Manos - 1x02.mp4,,,,,
,Seis Manos - 1x08.mp4,94MB,03:46:33 ,\Phone\(_I_)\Seis Manos Temp. 1\Seis Manos - 1x08.mp4,,,,,
,Seis Manos - 1x07.mp4,93MB,03:46:37 ,\Phone\(_I_)\Seis Manos Temp. 1\Seis Manos - 1x07.mp4,,,,,
,Seis Manos - 1x04.mp4,90MB,03:46:47 ,\Phone\(_I_)\Seis Manos Temp. 1\Seis Manos - 1x04.mp4,,,,,
,Seis Manos - 01x05 - Episode 5.srt,20KB,03:47:02 ,\Phone\(_I_)\Seis Manos Temp. 1\Seis Manos - 01x05 - Episode 5.srt,,,,,
,Seis Manos - 01x03 - Episode 3.srt,18KB,03:47:01 ,\Phone\(_I_)\Seis Manos Temp. 1\Seis Manos - 01x03 - Episode 3.srt,,,,,
,Seis Manos - 01x07 - Episode 7.srt,18KB,03:47:02 ,\Phone\(_I_)\Seis Manos Temp. 1\Seis Manos - 01x07 - Episode 7.srt,,,,,
,Seis Manos - 01x08 - Episode 8.srt,18KB,03:47:02 ,\Phone\(_I_)\Seis Manos Temp. 1\Seis Manos - 01x08 - Episode 8.srt,,,,,
,Seis Manos - 01x04 - Episode 4.srt,16KB,03:47:01 ,\Phone\(_I_)\Seis Manos Temp. 1\Seis Manos - 01x04 - Episode 4.srt,,,,,
,Seis Manos - 01x02 - Episode 2.srt,15KB,03:47:01 ,\Phone\(_I_)\Seis Manos Temp. 1\Seis Manos - 01x02 - Episode 2.srt,,,,,
,Seis Manos - 01x01 - Episode 1.srt,15KB,03:47:01 ,\Phone\(_I_)\Seis Manos Temp. 1\Seis Manos - 01x01 - Episode 1.srt,,,,,
,Seis Manos - 01x06 - Episode 6.srt,13KB,03:47:02 ,\Phone\(_I_)\Seis Manos Temp. 1\Seis Manos - 01x06 - Episode 6.srt,,,,,
,Nueva carpeta,0MB,03:46:14 ,\Phone\(_I_)\Nueva carpeta,,,,,
ROSA 32GB (I:),,Memoria 32 GB,15:36,217 MB,1 fichero,0 ficheros,$0,,"""ROSA"""
,Nombre de Fichero,Tamaño,Hora de copia,Ruta donde se copió,,,,,
,El Señor de los cielos 8 Capt-6 {24-01-2023}.mp4,217MB,03:36:57 ,I:\Señor cielos Temp. 8\El Señor de los cielos 8 Capt-6 {24-01-2023}.mp4,,,,,
ABEL (E:),,Memoria 8 GB,15:33,2.7 GB,10 ficheros,18 ficheros,$30,,""""""
,Nombre de Fichero,Tamaño,Hora de copia,Ruta donde se copió,,,,,
,S03E01.mpg,286MB,03:48:57 ,E:\S03E01.mpg,,,,,
,S03E06.mpg,286MB,03:52:04 ,E:\S03E06.mpg,,,,,
,S03E08.mpg,285MB,03:53:20 ,E:\S03E08.mpg,,,,,
,S03E10.mpg,284MB,03:54:36 ,E:\S03E10.mpg,,,,,
,S03E09.mpg,281MB,03:53:59 ,E:\S03E09.mpg,,,,,
,S03E07.mpg,281MB,03:52:44 ,E:\S03E07.mpg,,,,,
,S03E03.mpg,280MB,03:50:13 ,E:\S03E03.mpg,,,,,
,S03E05.mpg,279MB,03:51:27 ,E:\S03E05.mpg,,,,,
,S03E02.mpg,275MB,03:49:34 ,E:\S03E02.mpg,,,,,
,S03E04.mpg,271MB,03:50:51 ,E:\S03E04.mpg,,,,,
(E:),,Memoria 64 GB,15:24,6.4 GB,20 ficheros,0 ficheros,$50,,""""""
,Nombre de Fichero,Tamaño,Hora de copia,Ruta donde se copió,,,,,
,2x01 - Pa Quererte (Colombia).mp4,736MB,03:31:54 ,E:\Pa Quererte (Colombia) Temp. 2\2x01 - Pa Quererte (Colombia).mp4,,,,,
,051 - Pa Quererte (Colombia).mp4,517MB,03:28:30 ,E:\Pa quererte 1-40\051 - Pa Quererte (Colombia).mp4,,,,,
,055 - Pa Quererte (Colombia).mp4,514MB,03:30:38 ,E:\Pa quererte 1-40\055 - Pa Quererte (Colombia).mp4,,,,,
,047 - Pa Quererte (Colombia).mp4,509MB,03:27:03 ,E:\Pa quererte 1-40\047 - Pa Quererte (Colombia).mp4,,,,,
,056 - Pa Quererte (Colombia) (FIN).mp4,504MB,03:31:15 ,E:\Pa quererte 1-40\056 - Pa Quererte (Colombia) (FIN).mp4,,,,,
,053 - Pa Quererte (Colombia).mp4,502MB,03:29:24 ,E:\Pa quererte 1-40\053 - Pa Quererte (Colombia).mp4,,,,,
,054 - Pa Quererte (Colombia).mp4,498MB,03:30:01 ,E:\Pa quererte 1-40\054 - Pa Quererte (Colombia).mp4,,,,,
,Cabo Capt-66 {23-01-2023}.mp4,357MB,03:24:42 ,E:\(Estreno) Cabo (Mexico)\Cabo Capt-66 {23-01-2023}.mp4,,,,,
,046 - Pa Quererte (Colombia).mp4,226MB,03:26:46 ,E:\Pa quererte 1-40\046 - Pa Quererte (Colombia).mp4,,,,,
,041 - Pa Quererte (Colombia).mp4,226MB,03:25:32 ,E:\Pa quererte 1-40\041 - Pa Quererte (Colombia).mp4,,,,,
,049 - Pa Quererte (Colombia).mp4,222MB,03:27:56 ,E:\Pa quererte 1-40\049 - Pa Quererte (Colombia).mp4,,,,,
,052 - Pa Quererte (Colombia).mp4,219MB,03:29:08 ,E:\Pa quererte 1-40\052 - Pa Quererte (Colombia).mp4,,,,,
,045 - Pa Quererte (Colombia).mp4,217MB,03:26:30 ,E:\Pa quererte 1-40\045 - Pa Quererte (Colombia).mp4,,,,,
,043 - Pa Quererte (Colombia).mp4,217MB,03:26:02 ,E:\Pa quererte 1-40\043 - Pa Quererte (Colombia).mp4,,,,,
,048 - Pa Quererte (Colombia).mp4,216MB,03:27:41 ,E:\Pa quererte 1-40\048 - Pa Quererte (Colombia).mp4,,,,,
,042 - Pa Quererte (Colombia).mp4,216MB,03:25:46 ,E:\Pa quererte 1-40\042 - Pa Quererte (Colombia).mp4,,,,,
,050 - Pa Quererte (Colombia).mp4,216MB,03:28:13 ,E:\Pa quererte 1-40\050 - Pa Quererte (Colombia).mp4,,,,,
,044 - Pa Quererte (Colombia).mp4,172MB,03:26:18 ,E:\Pa quererte 1-40\044 - Pa Quererte (Colombia).mp4,,,,,
,Cabo Capt-65 {20-01-2023}.mp4,168MB,03:25:12 ,E:\(Estreno) Cabo (Mexico)\Cabo Capt-65 {20-01-2023}.mp4,,,,,
,Cabo Capt-67 {24-01-2023}.mp4,156MB,03:25:00 ,E:\(Estreno) Cabo (Mexico)\Cabo Capt-67 {24-01-2023}.mp4,,,,,
(E:),,Memoria 16 GB,15:00,226 MB,1 fichero,1 fichero,$0,,""""""
,Nombre de Fichero,Tamaño,Hora de copia,Ruta donde se copió,,,,,
,El Señor de los cielos 8 Capt-5 {23-01-2023}.mp4,226MB,03:01:04 ,E:\[Estreno] El Señor de los cielos 8\El Señor de los cielos 8 Capt-5 {23-01-2023}.mp4,,,,,
(E:),,Memoria 16 GB,14:58,226 MB,1 fichero,0 ficheros,$5,,""""""
,Nombre de Fichero,Tamaño,Hora de copia,Ruta donde se copió,,,,,
,El Señor de los cielos 8 Capt-5 {23-01-2023}.mp4,226MB,02:58:54 ,E:\[Estreno] El Señor de los cielos 8\El Señor de los cielos 8 Capt-5 {23-01-2023}.mp4,,,,,
EL PITO (E:),,Disco 1 TB,14:30,22.2 GB,49 ficheros,10 ficheros,$110,,""""""
,Nombre de Fichero,Tamaño,Hora de copia,Ruta donde se copió,,,,,
,Emancipación (2022) 1080p DUAL.mkv,10.4GB,02:30:50 ,E:\La China\Emancipación (2022) DUAL\Emancipación (2022) 1080p DUAL.mkv,,,,,
,036 - Vidas Ajenas (Brasil).mp4,1.3GB,02:33:42 ,E:\La China\Vidas Ajenas (Un Lugar al Sol) (Brasil) COMPLETA\036 - Vidas Ajenas (Brasil).mp4,,,,,
,024 - Vidas Ajenas (Brasil).mp4,1.0GB,02:34:04 ,E:\La China\Vidas Ajenas (Un Lugar al Sol) (Brasil) COMPLETA\024 - Vidas Ajenas (Brasil).mp4,,,,,
,047 - Vidas Ajenas (Brasil) (FIN).mp4,438MB,02:34:22 ,E:\La China\Vidas Ajenas (Un Lugar al Sol) (Brasil) COMPLETA\047 - Vidas Ajenas (Brasil) (FIN).mp4,,,,,
,045 - Vidas Ajenas (Brasil).mp4,415MB,02:34:28 ,E:\La China\Vidas Ajenas (Un Lugar al Sol) (Brasil) COMPLETA\045 - Vidas Ajenas (Brasil).mp4,,,,,
