,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Viernes 1 de Abril,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,   38  Dispositivos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,   337.4 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,   917 ficheros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,   $5334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nombre de Dispositivo,,Tipo,Hora de inserci�n,Tama�o Total copiado,Total de ficheros copiados,Ficheros borrados,Pago,Cobr�,Comentario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCL Alcatel 1,Celular,18:38,3.2 GB,5 ficheros,0 ficheros,$10,,""""""
,Nombre de Fichero,Tama�o,Hora de copia,Ruta donde se copi�,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"046 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",150MB,06:19:12 p.m.,"O:\Ada Masali, El Cuento de la Isla (Turca)\046 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"054 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",148MB,06:21:38 p.m.,"O:\Ada Masali, El Cuento de la Isla (Turca)\054 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"051 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",147MB,06:21:09 p.m.,"O:\Ada Masali, El Cuento de la Isla (Turca)\051 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"045 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",146MB,06:19:03 p.m.,"O:\Ada Masali, El Cuento de la Isla (Turca)\045 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"026 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",146MB,06:15:46 p.m.,"O:\Ada Masali, El Cuento de la Isla (Turca)\026 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"036 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",145MB,06:17:20 p.m.,"O:\Ada Masali, El Cuento de la Isla (Turca)\036 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"027 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",144MB,06:15:54 p.m.,"O:\Ada Masali, El Cuento de la Isla (Turca)\027 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"028 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",144MB,06:16:06 p.m.,"O:\Ada Masali, El Cuento de la Isla (Turca)\028 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"053 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",143MB,06:21:30 p.m.,"O:\Ada Masali, El Cuento de la Isla (Turca)\053 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"041 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",143MB,06:18:26 p.m.,"O:\Ada Masali, El Cuento de la Isla (Turca)\041 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"031 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",140MB,06:16:32 p.m.,"O:\Ada Masali, El Cuento de la Isla (Turca)\031 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"047 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",138MB,06:19:21 p.m.,"O:\Ada Masali, El Cuento de la Isla (Turca)\047 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"055 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",137MB,06:21:47 p.m.,"O:\Ada Masali, El Cuento de la Isla (Turca)\055 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"052 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",136MB,06:21:19 p.m.,"O:\Ada Masali, El Cuento de la Isla (Turca)\052 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"038 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",134MB,06:18:00 p.m.,"O:\Ada Masali, El Cuento de la Isla (Turca)\038 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"043 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",133MB,06:18:44 p.m.,"O:\Ada Masali, El Cuento de la Isla (Turca)\043 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"044 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",133MB,06:18:53 p.m.,"O:\Ada Masali, El Cuento de la Isla (Turca)\044 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"032 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",133MB,06:16:42 p.m.,"O:\Ada Masali, El Cuento de la Isla (Turca)\032 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"050 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",130MB,06:21:00 p.m.,"O:\Ada Masali, El Cuento de la Isla (Turca)\050 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"030 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",130MB,06:16:23 p.m.,"O:\Ada Masali, El Cuento de la Isla (Turca)\030 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"058 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",122MB,06:23:08 p.m.,"O:\Ada Masali, El Cuento de la Isla (Turca)\058 - Ada Masali, El Cuento de la Isla (Turca) ESP.mp4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KATTIA 2008 ,Memoria 1 GB,18:02,559 MB,2 ficheros,127 ficheros,$8,,"""8"""
,Nombre de Fichero,Tama�o,Hora de copia,Ruta donde se copi�,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Drag Race Espa�a - 1x01 {30-05-2021}.mp4,476MB,06:03:58 p.m.,V:\Drag Race Espa�a - 1x01 {30-05-2021}.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Drag Race Espa�a - 1x00 {23-05-2021}.mp4,84MB,06:03:33 p.m.,V:\Drag Race Espa�a - 1x00 {23-05-2021}.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(T,Memoria 8 GB,17:59,7.1 GB,20 ficheros,22 ficheros,$40,,"""40"""
,Nombre de Fichero,Tama�o,Hora de copia,Ruta donde se copi�,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040 - Verdades Secretas (Brasil).mpg,409MB,06:13:32 p.m.,T:\040 - Verdades Secretas (Brasil).mpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,042 - Verdades Secretas (Brasil).mpg,407MB,06:15:17 p.m.,T:\042 - Verdades Secretas (Brasil).mpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,032 - Verdades Secretas (Brasil).mpg,406MB,06:07:13 p.m.,T:\032 - Verdades Secretas (Brasil).mpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,025 - Verdades Secretas (Brasil).mpg,405MB,06:01:48 p.m.,T:\025 - Verdades Secretas (Brasil).mpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,034 - Verdades Secretas (Brasil).mpg,403MB,06:08:52 p.m.,T:\034 - Verdades Secretas (Brasil).mpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,037 - Verdades Secretas (Brasil).mpg,400MB,06:11:00 p.m.,T:\037 - Verdades Secretas (Brasil).mpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,035 - Verdades Secretas (Brasil).mpg,399MB,06:09:44 p.m.,T:\035 - Verdades Secretas (Brasil).mpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030 - Verdades Secretas (Brasil).mpg,394MB,06:05:31 p.m.,T:\030 - Verdades Secretas (Brasil).mpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,041 - Verdades Secretas (Brasil).mpg,392MB,06:14:27 p.m.,T:\041 - Verdades Secretas (Brasil).mpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039 - Verdades Secretas (Brasil).mpg,390MB,06:12:45 p.m.,T:\039 - Verdades Secretas (Brasil).mpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,031 - Verdades Secretas (Brasil).mpg,388MB,06:06:21 p.m.,T:\031 - Verdades Secretas (Brasil).mpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,038 - Verdades Secretas (Brasil).mpg,388MB,06:11:52 p.m.,T:\038 - Verdades Secretas (Brasil).mpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,043 - Verdades Secretas (Brasil).mpg,382MB,06:16:10 p.m.,T:\043 - Verdades Secretas (Brasil).mpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,033 - Verdades Secretas (Brasil).mpg,382MB,06:08:03 p.m.,T:\033 - Verdades Secretas (Brasil).mpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,027 - Verdades Secretas (Brasil).mpg,380MB,06:03:08 p.m.,T:\027 - Verdades Secretas (Brasil).mpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,029 - Verdades Secretas (Brasil).mpg,379MB,06:04:41 p.m.,T:\029 - Verdades Secretas (Brasil).mpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,028 - Verdades Secretas (Brasil).mpg,377MB,06:03:55 p.m.,T:\028 - Verdades Secretas (Brasil).mpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,024 - Verdades Secretas (Brasil).mp4,267MB,06:01:10 p.m.,T:\024 - Verdades Secretas (Brasil).mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,026 - Verdades Secretas (Brasil).mpg,208MB,06:02:38 p.m.,T:\026 - Verdades Secretas (Brasil).mpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036 - Verdades Secretas (Brasil).mpg,189MB,06:10:33 p.m.,T:\036 - Verdades Secretas (Brasil).mpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR MUSIC ,Memoria 1 GB,17:58,934 MB,1 fichero,4 ficheros,$2,,"""2"""
,Nombre de Fichero,Tama�o,Hora de copia,Ruta donde se copi�,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,023 - Verdades Secretas (Brasil).mp4,934MB,06:00:03 p.m.,N:\023 - Verdades Secretas (Brasil).mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KINGSTON ,Memoria 2 GB,17:54,1.8 GB,10 ficheros,4 ficheros,$20,,"""20"""
,Nombre de Fichero,Tama�o,Hora de copia,Ruta donde se copi�,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001 - Suerte De Vivir (Brasil).mp4,451MB,05:57:08 p.m.,I:\001 - Suerte De Vivir (Brasil).mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004 - Rastros de Mentiras (Brasil).mp4,190MB,06:00:40 p.m.,I:\004 - Rastros de Mentiras (Brasil).mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002 - Rastros de Mentiras (Brasil).mp4,186MB,05:59:57 p.m.,I:\002 - Rastros de Mentiras (Brasil).mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001 - Rastros de Mentiras (Brasil).mp4,179MB,05:59:33 p.m.,I:\001 - Rastros de Mentiras (Brasil).mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002 - Suerte De Vivir (Brasil).mp4,168MB,05:58:03 p.m.,I:\002 - Suerte De Vivir (Brasil).mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003 - Rastros de Mentiras (Brasil).mp4,159MB,06:00:20 p.m.,I:\003 - Rastros de Mentiras (Brasil).mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003 - Suerte De Vivir (Brasil).mp4,146MB,05:58:26 p.m.,I:\003 - Suerte De Vivir (Brasil).mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006 - Suerte De Vivir (Brasil).mp4,134MB,05:59:17 p.m.,I:\006 - Suerte De Vivir (Brasil).mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005 - Suerte De Vivir (Brasil).mp4,131MB,05:59:01 p.m.,I:\005 - Suerte De Vivir (Brasil).mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004 - Suerte De Vivir (Brasil).mp4,128MB,05:58:44 p.m.,I:\004 - Suerte De Vivir (Brasil).mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD-USB (W:),,Memoria 32 GB,17:36,8.5 GB,19 ficheros,0 ficheros,$80,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nombre de Fichero,Tama�o,Hora de copia,Ruta donde se copi�,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,My Little Pony A New Generation (2021) 1080p DUAL.mkv,2.4GB,05:43:19 p.m.,W:\My Little Pony A New Generation (2021) DUAL\My Little Pony A New Generation (2021) 1080p DUAL.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Malignant (2021) 1080p DUAL.mkv,2.4GB,05:47:26 p.m.,W:\[HD] Malignant (2021) DUAL Terror\Malignant (2021) 1080p DUAL.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lukas (2018).mp4,847MB,05:41:37 p.m.,W:\Lukas (2018)\Lukas (2018).mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Red (2022) CAST.mp4,824MB,05:40:14 p.m.,W:\Red (2022) CAST\Red (2022) CAST.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Gekijouban Mahou Shoujo Madoka Magica (Zenpen) - Hajimari no Monogatari 1 (1).mkv,658MB,05:37:14 p.m.,W:\Mahou Shoujo Madoka Magica I (Zenpen)\Gekijouban Mahou Shoujo Madoka Magica (Zenpen) - Hajimari no Monogatari 1 (1).mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mahou Shoujo Madoka Magica The Movie - Hangyaku no Monogatari.mkv,585MB,05:39:20 p.m.,W:\Mahou Shoujo Madoka Magica The Movie - Hangyaku no Monogatari [3]\Mahou Shoujo Madoka Magica The Movie - Hangyaku no Monogatari.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Gekijouban Mahou Shoujo Madoka Magica (Shinpen) {01-07-2019}.mkv,468MB,05:38:41 p.m.,W:\Mahou Shoujo Madoka Magica III (Shinpen)\Gekijouban Mahou Shoujo Madoka Magica (Shinpen) {01-07-2019}.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Gekijouban Mahou Shoujo Madoka Magica (Kouhen) - Eien no Monogatari 1.mkv,399MB,05:38:00 p.m.,"W:\Mahou Shoujo Madoka Magica II (Kouhen) - Eien no Monogatari [398,25 Mb]\Gekijouban Mahou Shoujo Madoka Magica (Kouhen) - Eien no Monogatari 1.mkv",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lukas (2018).mp4,10MB,05:43:18 p.m.,W:\Lukas (2018)\Trailer\Lukas (2018).mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,My Little Pony A New Generation (2021) 1080p DUAL.jpg,320KB,05:43:19 p.m.,W:\My Little Pony A New Generation (2021) DUAL\My Little Pony A New Generation (2021) 1080p DUAL.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Malignant (2021) 1080p DUAL.png,320KB,05:51:27 p.m.,W:\[HD] Malignant (2021) DUAL Terror\Malignant (2021) 1080p DUAL.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Malignant (2021) 1080p.png,320KB,05:51:27 p.m.,W:\[HD] Malignant (2021) DUAL Terror\Malignant (2021) 1080p.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lukas (2018).jpg,256KB,05:41:36 p.m.,W:\Lukas (2018)\Lukas (2018).jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,eng.srt,192KB,05:47:25 p.m.,W:\My Little Pony A New Generation (2021) DUAL\Subs\eng.srt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,spa.srt,128KB,05:47:25 p.m.,W:\My Little Pony A New Generation (2021) DUAL\Subs\spa.srt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Subs.spa.srt,128KB,05:51:27 p.m.,W:\[HD] Malignant (2021) DUAL Terror\Subs\Subs.spa.srt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Red.jpg,64KB,05:41:36 p.m.,W:\Red (2022) CAST\Red.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,spa.forzados.srt,64KB,05:47:25 p.m.,W:\My Little Pony A New Generation (2021) DUAL\Subs\spa.forzados.srt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Subs.eng.srt,64KB,05:51:27 p.m.,W:\[HD] Malignant (2021) DUAL Terror\Subs\Subs.eng.srt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
motorola Moto E ,Celular,17:31,7.8 GB,15 ficheros,0 ficheros,$38,,""""""
,Nombre de Fichero,Tama�o,Hora de copia,Ruta donde se copi�,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Acapulco Shore T9 Capitulo 11 {29-03-2022}.mp4,1.6GB,05:35:03 p.m.,\Almacenamiento interno compartido\Acapulco Shore T9 Capitulo 11 {29-03-2022}.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RESISTIRE - 1x8 {30-03-2022}.mp4,727MB,05:33:15 p.m.,\Almacenamiento interno compartido\RESISTIRE - 1x8 {30-03-2022}.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sleepy Hollow 1x01.mp4,494MB,06:05:38 p.m.,\Almacenamiento interno compartido\Sleepy Hollow 1x01.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sleepy Hollow 1x06.mp4,486MB,06:15:15 p.m.,\Tarjeta SD\Sleepy Hollow 1x06.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sleepy Hollow 1x02.mp4,483MB,06:06:25 p.m.,\Almacenamiento interno compartido\Sleepy Hollow 1x02.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sleepy Hollow 1x08.mp4,473MB,06:20:33 p.m.,\Tarjeta SD\Sleepy Hollow 1x08.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sleepy Hollow 1x03.mp4,473MB,06:07:02 p.m.,\Almacenamiento interno compartido\Sleepy Hollow 1x03.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sleepy Hollow 1x07.mp4,461MB,06:17:52 p.m.,\Tarjeta SD\Sleepy Hollow 1x07.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sleepy Hollow 1x04.mp4,458MB,06:10:01 p.m.,\Tarjeta SD\Sleepy Hollow 1x04.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sleepy Hollow 1x05.mp4,447MB,06:12:32 p.m.,\Tarjeta SD\Sleepy Hollow 1x05.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,El Negocio 1x02.mp4,419MB,05:45:34 p.m.,\Tarjeta SD\El Negocio 1x02.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,El Negocio 1x01.mp4,417MB,05:43:23 p.m.,\Tarjeta SD\El Negocio 1x01.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,El Negocio 1x04.mp4,387MB,05:39:13 p.m.,\Tarjeta SD\El Negocio 1x04.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,El Negocio 1x03.mp4,357MB,05:37:05 p.m.,\Tarjeta SD\El Negocio 1x03.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,El Negocio 1x05.mp4,325MB,05:41:14 p.m.,\Tarjeta SD\El Negocio 1x05.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nuevo vol ,Memoria 16 GB,17:22,4.8 GB,9 ficheros,11 ficheros,$18,,""""""
,Nombre de Fichero,Tama�o,Hora de copia,Ruta donde se copi�,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Las Escalofriantes Aventuras De Sabrina - 2x09.mp4,616MB,05:29:29 p.m.,T:\The Chilling Adventures of Sabrina - [Temp 2] [C1-9  TRADUCIDA\Las Escalofriantes Aventuras De Sabrina - 2x09.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Las Escalofriantes Aventuras De Sabrina - 2x03.mp4,611MB,05:25:48 p.m.,T:\The Chilling Adventures of Sabrina - [Temp 2] [C1-9  TRADUCIDA\Las Escalofriantes Aventuras De Sabrina - 2x03.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Las Escalofriantes Aventuras De Sabrina - 2x07.mp4,575MB,05:28:14 p.m.,T:\The Chilling Adventures of Sabrina - [Temp 2] [C1-9  TRADUCIDA\Las Escalofriantes Aventuras De Sabrina - 2x07.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Las Escalofriantes Aventuras De Sabrina - 2x05.mp4,552MB,05:27:01 p.m.,T:\The Chilling Adventures of Sabrina - [Temp 2] [C1-9  TRADUCIDA\Las Escalofriantes Aventuras De Sabrina - 2x05.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Las Escalofriantes Aventuras De Sabrina - 2x01.mp4,548MB,05:23:30 p.m.,T:\The Chilling Adventures of Sabrina - [Temp 2] [C1-9  TRADUCIDA\Las Escalofriantes Aventuras De Sabrina - 2x01.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Las Escalofriantes Aventuras De Sabrina - 2x06.mp4,542MB,05:27:38 p.m.,T:\The Chilling Adventures of Sabrina - [Temp 2] [C1-9  TRADUCIDA\Las Escalofriantes Aventuras De Sabrina - 2x06.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Las Escalofriantes Aventuras De Sabrina - 2x08.mp4,536MB,05:28:51 p.m.,T:\The Chilling Adventures of Sabrina - [Temp 2] [C1-9  TRADUCIDA\Las Escalofriantes Aventuras De Sabrina - 2x08.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Las Escalofriantes Aventuras De Sabrina - 2x04.mp4,513MB,05:26:28 p.m.,T:\The Chilling Adventures of Sabrina - [Temp 2] [C1-9  TRADUCIDA\Las Escalofriantes Aventuras De Sabrina - 2x04.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Las Escalofriantes Aventuras De Sabrina - 2x02.mp4,472MB,05:25:14 p.m.,T:\The Chilling Adventures of Sabrina - [Temp 2] [C1-9  TRADUCIDA\Las Escalofriantes Aventuras De Sabrina - 2x02.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTENSO ,Memoria 16 GB,17:13,6.8 GB,18 ficheros,18 ficheros,$46,,""""""
